FPC;{'F': '[]', 'P': '[[-]-[P][][C]]', 'C': 'P'};45.00;0.10
HFI;{'F': 'I+', 'H': '[OOF-]HV+I', 'V': 'F-OO+', 'O': 'VFF', 'I': '+FHI'};45.00;0.16
RGS;{'F': '+RSGGGR', 'R': 'FFFFSR+FSS', 'G': '[+]+F-SS', 'S': 'SF'};60.00;0.20
LCFI;{'F': 'I-L', 'C': 'LL[-C]C-I', 'I': 'F+TT', 'L': '[][FCF]I-IF', 'T': 'L[F+LLF]C'};90.00;0.60
FN;{'F': '---SF+F+', 'N': '', 'S': '[-+]FFF'};90.00;0.50
RD;{'F': 'DZ', 'S': '[]D', 'D': '+Z-ZD', 'R': '+D+F+ZRDF', 'Z': ''};60.00;0.16
FFOF;{'F': '[[-]-FKK]F', 'K': 'K-+KK-FFK', 'O': '[[F[]+[+]]]'};40.00;0.64
FFBB;{'F': '[]FF++BF', 'B': '[]FF[+F]+'};60.00;0.84
UUF;{'F': '-PM+', 'U': 'FPFUFF', 'M': '-YMFYM+PFF', 'P': '', 'Y': 'UF'};336.00;0.16
Q;{'F': '-F+ZFQQFFF', 'Q': '-FZ[Z]Q+', 'Y': 'YFFQ', 'Z': 'Y'};45.00;0.18
H;{'F': '[[P[][H]]Q+]-', 'H': '[QP-+]FFH', 'N': 'HHQN-PFF', 'P': '', 'Q': '[+]'};90.00;0.10
UUUU;{'F': 'F-FFF-F+F+', 'U': 'U'};226.00;0.02
C;{'F': '-', 'C': '[[S]PE]', 'P': '[P[]FSCC]-', 'E': 'SF[F]PFC', 'S': 'CP'};60.00;0.10
FKQ;{'F': '', 'Q': '-F-[QK+K]F+', 'I': '-QIK-', 'K': 'FK'};45.00;0.16
X;{'F': '', 'R': '[XFF]RFR', 'X': 'F+---+LF-F', 'L': 'FFXXFX'};36.00;0.16
KJJ;{'F': '[[[]-]+]J', 'J': 'AFJ-+', 'K': '', 'O': '[O]JKK', 'A': 'FJJ++F+J'};62.00;0.62
CC;{'F': '[H]+FFFF', 'E': 'HE-FH', 'H': 'H', 'C': 'E[-F+CC+H+]'};268.00;0.40
QQ;{'F': 'F', 'A': '', 'Q': 'F[QA-]'};36.00;0.02
UIIUU;{'F': 'IF[-WW]W', 'I': 'FF[FU]I+UWW', 'U': '-WFFFFUF', 'W': '+[F-[]][U]W'};36.00;0.38
FFNUU;{'F': 'ZF', 'Z': '[FR]NN+Z', 'U': '', 'R': '', 'N': 'FR+[F]F+'};45.00;0.20
PPFF;{'F': '', 'P': '--+-P'};60.00;0.04
J;{'F': '[VFJ[J+]JJ]J', 'J': '', 'V': 'F-VVF'};167.00;0.00
FBFF;{'F': '', 'E': '[FFF]EF-', 'B': 'BE[F-FFF]'};36.00;0.10
GGAG;{'F': '[]F', 'U': 'FG+', 'A': '', 'G': 'F+AF'};45.00;0.10
UOT;{'F': '', 'O': '[T-]E+U+U', 'T': '[+]F', 'E': '', 'U': 'U+'};80.00;0.10
GG;{'F': '[]C+F[F-G]S', 'C': 'FFG', 'S': 'S--K', 'K': 'K[S-]S+-', 'G': 'K[S]-'};45.00;0.24
I;{'F': '[+ZF]RJ-', 'I': 'IZ+JJF-I', 'R': 'JF', 'J': '[FF]', 'Z': '[Z]J+'};322.00;0.60
F;{'F': '', 'Z': '--F-'};45.00;0.00
NONO;{'F': 'O', 'N': '', 'S': 'FF-S', 'O': '[]'};182.00;0.00
MFCF;{'F': 'CCMF', 'M': '[+]+C+-+F', 'O': 'FFFCFCO', 'C': 'CF'};45.00;0.20
JSR;{'F': '-F', 'J': '+++JRRFFJF', 'R': '-FJFR--', 'S': 'JJFRF-+FJ'};173.00;0.46
FIEI;{'F': 'FFEF+', 'I': 'PPS', 'S': '', 'P': '[]-P--P', 'E': '[SPE]'};104.00;0.32
FF;{'F': 'PPF', 'L': '[L-L+F]F', 'P': 'P+P'};36.00;0.20
WWFW;{'F': 'W+FF-F-F-F', 'W': '--'};36.00;0.26
FFFFP;{'F': '[]++', 'P': 'F+--FF+FP'};45.00;0.04
YF;{'F': 'X-[+[+F]FX]', 'X': '', 'Y': 'F-'};45.00;0.22
DF;{'F': '-D++', 'H': '-+DF-D', 'D': '[H[D]]F-[H]'};36.00;0.24
ANN;{'F': 'F+F[[N]]', 'N': '+[AFN-]N', 'A': 'F+'};60.00;0.44
FFFI;{'F': '[I]I', 'I': '+--'};60.00;0.00
YFYYF;{'F': 'Y', 'Y': '[]', 'N': '[[N][]-]F-+N'};5.00;0.00
FJJJJ;{'F': '[[+][-FFF]]', 'J': 'J[F[]F]++'};36.00;0.26
UUUU;{'F': 'U[-]++FF', 'U': 'U[[F[]]]-'};90.00;0.30
FFF;{'F': '[F]F-+FSSF', 'S': '[+]'};36.00;0.00
CG;{'F': 'F[G]--+', 'G': '', 'C': '[CGGG+GF]G-'};318.00;0.04
FFZ;{'F': 'X', 'X': 'X-FFF', 'Z': '-Z++', 'H': ''};45.00;0.08
F;{'F': '[[+]-FF]-+', 'X': '[F[[]-]+F++]F'};90.00;0.00
QMMQM;{'F': '[]+', 'M': '[]NM+QNFMN', 'N': '[[M+]+-FF-]', 'Q': '[MQ[-]]QFQIQ', 'I': 'I[NIQFQF+]Q'};90.00;0.60
S;{'F': '[-]TWF+', 'W': '[]F', 'T': 'ETFT+', 'E': '+-WWFTF', 'S': 'TSES[F]S++'};25.00;0.52
Q;{'F': '[]-FTFFF', 'W': 'U', 'U': '[+]FFWQT+', 'Q': '[][QU]WFFQUW', 'T': ''};90.00;0.24
FFYYT;{'F': '[T]YT+FYFF', 'J': 'T+[JY]JFT', 'T': 'T-Y', 'Y': '-J[+FT+]TTF'};36.00;0.20
M;{'F': 'MSMS-+SSMF', 'M': '-SMSS', 'S': 'S+FS'};90.00;0.60
H;{'F': '[-]F+H', 'H': 'FH'};90.00;0.30
YFFFF;{'F': '[]+YF++', 'Y': 'F[FYFYF-]++'};88.00;0.44
AFFA;{'F': '[[]+-]', 'A': 'FF-AF[F]A'};36.00;0.44
I;{'F': '[-EF]F', 'I': 'F', 'E': ''};355.00;0.10
F;{'F': 'YB[FBJF]LYB', 'J': 'JYJ-', 'B': '+F[[[L]]F]JYL', 'Y': '[]BJFBB-FY-', 'L': 'B[-]F+FF'};45.00;0.58
GNG;{'F': 'FNN-', 'G': '+FF+G', 'K': 'FFN', 'N': ''};45.00;0.66
DI;{'F': '[[F]]', 'I': '[FI+-F+]D-', 'D': '[[]]'};60.00;0.10
FWNNW;{'F': 'FN-F+F', 'W': 'F', 'N': '[N]-+-F+FN'};37.00;0.22
FI;{'F': '', 'X': '[]', 'I': 'XF[XF]+I'};26.00;0.12
XCCTX;{'F': 'XXCCF[FF]+', 'T': 'F-CF+T', 'C': '', 'X': '+[F]TFT'};90.00;0.56
JB;{'F': 'J', 'B': 'B+-F[I]', 'J': 'I', 'I': '[[]J]-FI'};90.00;0.20
FRR;{'F': '-[+Y-[RF]]GF', 'Y': 'RFF+RG-RY', 'G': 'FRYGYR+G', 'R': '+FF-'};45.00;0.64
UE;{'F': '-F+F[-+-F]U', 'E': '[[[]U]FUF]UFF', 'O': 'FU', 'U': '-FFFEF-'};61.00;0.48
FOOFF;{'F': '-FOF-FF-FF', 'O': '-OO[+]+'};90.00;0.90
VFKK;{'F': '[W[F]][+K]-+', 'W': 'KK-FWWF+', 'K': '[]WKFKFVK', 'V': ''};36.00;0.20
VFFVV;{'F': '[]', 'V': 'F[-+F-]V-'};36.00;0.02
FAAF;{'F': 'FFF+FFA+FF', 'A': '-'};36.00;0.30
UGF;{'F': 'YF-U', 'T': '++FFUF', 'Y': '+FGT', 'G': 'YUFT', 'U': '[+TUGG]'};153.00;0.40
I;{'F': '', 'I': '[-][-IO]', 'O': 'I-FF'};81.00;0.12
TFQ;{'F': '+[Q]-', 'T': 'Q[F][QFF]F-T', 'Q': '[T]F'};36.00;0.20
TTEEL;{'F': 'LFF', 'E': '-', 'L': 'L[[LT+]LL]', 'T': '[][L]FLLFFTF'};60.00;0.04
BFFFF;{'F': '[]B+', 'B': 'BF++-F-'};90.00;0.24
D;{'F': '[F]F', 'M': '-UM-MFF', 'U': '', 'D': 'M[F-U-U]D'};90.00;0.20
BFHF;{'F': '[[]]Z-', 'H': '[[H[Z]]BZ-]F', 'Z': '[[][]]FH', 'B': 'BFFZZFHZZF'};90.00;0.16
RFC;{'F': '[F[FF]]', 'R': '[][I+CFFI]FR', 'I': 'I[R]R++I', 'C': 'I+-IR'};45.00;0.26
UBB;{'F': '[B]F+BBFFU', 'U': '[[]B[U]]-', 'B': 'F'};140.00;0.24
B;{'F': '[[K]K]FZ-KCK', 'B': '', 'K': '[+F+F]', 'Z': 'ZB+F-+', 'C': 'FZZCFB'};36.00;0.00
UAF;{'F': 'AJF+FIA', 'U': '-IIUUIU', 'J': 'F', 'I': 'UA[[-]]FJ+', 'A': '+-'};90.00;0.16
WEWWE;{'F': '', 'W': '', 'E': 'F'};90.00;0.00
ZZZ;{'F': 'F++F', 'X': '[]F+X+FF-', 'N': '[++FZFF]ZZ-', 'Z': ''};60.00;0.00
CF;{'F': '[F]', 'C': '+CF++-+F+'};97.00;0.14
SPH;{'F': 'FE++HFE+F', 'P': 'F-PE[S]PPPF', 'E': '', 'H': 'P-', 'S': 'H'};45.00;0.54
N;{'F': '[]', 'N': '[]FN-++F-', 'I': 'I-F'};45.00;0.04
Y;{'F': '+[YY]Y', 'Y': 'Y[+F+]'};60.00;0.16
LL;{'F': '[F]L[L]+F', 'L': '[]--', 'D': '+'};217.00;0.00
A;{'F': 'A--B', 'B': '[]A++B-ABBF', 'A': ''};45.00;0.00
TTJ;{'F': '+-GTOGTTT', 'T': 'FO', 'G': '[[[]]]OT-', 'O': 'T+OO', 'J': 'FJ'};36.00;0.38
FF;{'F': '-FJ', 'V': 'JVJFFVJJFF', 'J': 'F+++++JJ-'};45.00;0.28
TZFFF;{'F': 'F-SFZ', 'T': '[[]+T-F-]-T', 'S': '[FS--F]FTFZ', 'Z': 'TF'};90.00;0.54
T;{'F': '[]YT', 'C': '[G]FFY', 'G': '+T+T', 'T': '[YGGF[-]T]', 'Y': '[Y]GFT'};8.00;0.50
RFMMF;{'F': 'FM-', 'R': '[R]+-RF', 'M': '+[M]+--', 'J': ''};250.00;0.08
F;{'F': 'FF[DY]', 'W': '', 'Y': '[D]FD+-W', 'D': '[FD]'};45.00;0.00
FBHF;{'F': '+-', 'B': '[[B]BB]FF', 'H': '[][F-BFBB]'};60.00;0.04
XG;{'F': 'X', 'X': 'T', 'T': '', 'G': ''};90.00;0.00
LYXX;{'F': '', 'X': 'FZLFFF', 'Z': '', 'L': '', 'Y': 'L'};45.00;0.00
FFO;{'F': '[[VF+-]F]V', 'V': 'O', 'O': 'F-'};168.00;0.08
F;{'F': '[F]', 'K': 'K-++'};303.00;0.02
FHHH;{'F': '[[]FFF-]FF', 'H': '[[[]F[]-]H]F-'};90.00;0.06
ZZ;{'F': '+', 'Z': '--FF'};90.00;0.00
FJJZ;{'F': '+F-FP[J]', 'P': '[]PMF', 'M': '++', 'Z': '-++PF', 'J': '[[]F]P+FFPF'};297.00;0.50
FFK;{'F': 'F[KF+]F+', 'R': '', 'K': 'F[F[[[]F]]]'};60.00;0.50
FWW;{'F': 'FF-FF', 'U': 'W', 'W': '+FF+U'};84.00;0.48
GGFGF;{'F': 'U-', 'G': '[-]--F', 'U': 'R-+UF', 'R': ''};36.00;0.08
FKFFF;{'F': '[FF[K-]]', 'K': 'K-'};342.00;0.04
UJFJF;{'F': 'U', 'J': '[[J]]-U+F', 'U': '[]+-F'};23.00;0.16
FC;{'F': '-+F[+F]FC', 'C': '[C]C+-FFC'};90.00;0.20
E;{'F': 'MFQO[QQE+]', 'O': '', 'M': 'F', 'E': '[][FMQF]-F', 'Q': '--EQF'};60.00;0.22
HKKY;{'F': 'Y[FHYY-H]', 'H': '[YK[]Y]', 'Y': 'Y[F+H]FF+-', 'K': 'FY'};60.00;0.60
KF;{'F': '', 'I': 'F[FY]-+F+AY', 'A': '[[I[]]]-+', 'Y': 'IYYK+Y', 'K': 'YYFY'};45.00;0.24
FR;{'F': '[V]ORFV-FFS', 'S': '[]F-FROFOFS', 'O': 'O-FFF-OVO', 'V': 'O', 'R': 'F[FFV]SF'};60.00;0.72
MMMH;{'F': 'JFF', 'H': 'F++F-H', 'J': 'QH-+', 'Q': '', 'M': '+JHHQ-'};225.00;0.20
FFB;{'F': '', 'B': 'B[NB[][]]N', 'N': 'N[+T-]++', 'T': '+', 'W': 'F'};45.00;0.22
FKFFK;{'F': '[K]+', 'K': '[[]]FFFF'};36.00;0.50
HFF;{'F': 'FFH+F[HH]', 'H': '+HF+'};60.00;0.32
SX;{'F': '[FFSF]S', 'U': '[[[U]]F-F]-', 'S': '[UF]S', 'X': '[]XUS+SU'};22.00;0.70
FBBVF;{'F': 'V+B', 'B': 'BVFF-', 'V': 'FFB+FFF'};45.00;0.80
VAVFX;{'F': '[]FX++-FXA+', 'X': 'FX', 'A': 'VE-E+FE', 'V': 'A', 'E': ''};45.00;0.20
WJZ;{'F': 'FZFF-FCW', 'J': '-F[Z[F]J+]FZ', 'C': 'JFWZ+CZ', 'W': '+ZZ-', 'Z': '[[]]FCFZ'};323.00;0.20
WX;{'F': '[F]', 'X': '[X[]FF]F--', 'W': 'XFXF'};156.00;0.16
CCFCF;{'F': 'C[+]+[+-]F', 'C': 'C[C[FFFFF]]F'};80.00;0.22
PFF;{'F': 'F[+FF]', 'P': '[]'};346.00;0.62
NB;{'F': 'FW', 'N': '[]NLBW+', 'W': 'WFFF', 'B': 'FL', 'L': '-F+F-WWN'};45.00;0.08
ZFFFZ;{'F': '+-ZF[D]D', 'D': '[]DF+FFZ', 'Z': '+-DFDFZFFZ'};45.00;0.22
MIF;{'F': '+FF', 'C': '[]M-F+IC', 'M': '[]C', 'I': 'FCMC-F+F[-]'};60.00;0.22
FFHOI;{'F': '', 'H': '-O-', 'O': '[]O[F][F-]+Z', 'Z': 'OI++H', 'I': 'FZHHFZF-'};60.00;0.22
XKF;{'F': 'FKFF-K-K', 'X': 'FXF[[+]+]F', 'K': ''};36.00;1.00
HU;{'F': 'HHU++DU', 'U': '[V]', 'H': '', 'V': 'F[-]D-UHVV+', 'D': ''};45.00;0.16
UUF;{'F': '+YYUF+', 'U': '[+]', 'Y': 'Y-'};60.00;0.08
K;{'F': '[-]F+FFFF-', 'K': '[F[+]][K]-FFK'};167.00;0.42
L;{'F': '[L]F', 'U': 'C+P[FU]', 'P': '[F-]-UCPFCP', 'C': '', 'L': '[]'};45.00;0.00
JFLLV;{'F': 'F', 'L': '', 'V': '[]F+-V', 'J': 'F[-F]JFF-'};45.00;0.16
FJFFJ;{'F': '[F]', 'J': '[]+-J[F]'};87.00;0.02
WF;{'F': '[WW+F]', 'P': '[[+-F]F]', 'W': 'WFF-'};36.00;0.16
K;{'F': '[XKX]', 'K': '[X]-', 'X': 'XX-F'};36.00;0.16
FFR;{'F': 'R++', 'R': ''};90.00;0.00
QF;{'F': '', 'Q': '[[]]F+FF'};45.00;0.00
FF;{'F': '', 'S': ''};330.00;0.00
F;{'F': 'F-FFAF--', 'A': '+'};45.00;0.44
ESE;{'F': 'FFS', 'E': '[F]', 'S': 'FFFSS++-'};60.00;0.24
FFEX;{'F': 'XFF[FX]X+F', 'X': '[]XE-EFEEE+', 'E': '[+[-[+][]-F]]F'};45.00;0.80
UUFFF;{'F': '-U-IIFAIA', 'U': 'FFFF', 'A': '[F]+F', 'I': '+AF+FI-FFI'};243.00;1.00
FMAFV;{'F': '[]VV[Y+]+FFV', 'Y': 'M[[M]-]FFA', 'M': '[+][-]MM+F', 'A': '[--F]', 'V': 'YYFVF'};60.00;0.60
D;{'F': '[+F]ACMCA', 'A': '', 'C': 'FFCCAF+-', 'M': '[FM]CD--F', 'D': 'DFMFMFAD'};60.00;0.24
MQMQF;{'F': 'M[Y][M]', 'Q': 'FQ-FQQ', 'M': '', 'Y': 'F++'};36.00;0.20
FKC;{'F': '[]', 'K': 'C[K-]FJKKK-', 'J': '-+[[J]+]', 'C': '[K+]J'};45.00;0.20
FQ;{'F': '-U-', 'U': 'FFF-Q', 'Q': 'F[QF]QU[FFF]'};60.00;0.24
FF;{'F': '', 'U': '--UUU'};45.00;0.00
NFNN;{'F': 'F++F+', 'N': 'F'};95.00;0.16
V;{'F': '[+]O+', 'O': '-EFF-EU-', 'U': '[F]EOFE-UU', 'E': '[FVE[]UFF]', 'V': 'VE+'};36.00;0.16
F;{'F': '', 'L': '[]+FF--+F', 'M': '+-F'};36.00;0.00
BFP;{'F': '+O--', 'A': 'ABAABFPP', 'B': 'A+', 'P': 'FPF', 'O': 'FP'};77.00;0.16
GBDF;{'F': '[]+FQ+', 'B': 'DFF-D[[GD]F]', 'G': '[[]-Q]', 'D': '[B]D+Q++B', 'Q': ''};45.00;0.16
NNNNN;{'F': '', 'N': 'F-FNF'};36.00;0.12
YY;{'F': 'FY', 'Y': 'YF+-FY++'};60.00;0.54
RHRR;{'F': '-[FF]+F-RF', 'H': '', 'R': '-H[+[F[]]RF]'};36.00;0.24
K;{'F': 'D-KKE-', 'E': 'EE-', 'D': '[][DKKD]+FDD', 'K': '[[]F]D'};60.00;0.60
TF;{'F': '[F]+', 'T': '[]T+F', 'C': 'C-++F-+FT'};213.00;0.08
L;{'F': '[[]+P]', 'P': 'L++-F', 'L': '+-[++]FP'};90.00;0.08
CKCK;{'F': 'F', 'K': 'FF', 'C': '[C-]'};60.00;0.02
GFSFL;{'F': '[GF-G]FF', 'L': '+G[G[]FFG]', 'S': '[G]G', 'G': '-G-'};47.00;0.50
F;{'F': 'FF[F]-F-++', 'B': 'FF+-+FBFB'};60.00;0.80
V;{'F': 'F+-F', 'V': 'FNNVFF', 'N': 'N-'};37.00;0.10
FC;{'F': 'CBC+CB', 'B': '+[-]', 'W': '[F[+[F]-]]', 'C': 'BWB[+BCC+]'};90.00;0.40
IZF;{'F': '[[[]]FFI]-+-', 'Z': 'Z[++-+F]-', 'I': 'FZIF[---]FZ'};36.00;0.24
FV;{'F': 'RF-+FV+FVK', 'R': 'F', 'V': '', 'K': 'VRK+-'};90.00;0.48
S;{'F': 'F[GF]F-X', 'S': 'GFF', 'L': '+XG', 'G': '', 'X': 'SSL+L'};90.00;0.48
TTT;{'F': '', 'T': 'FF'};90.00;0.00
FJJ;{'F': 'JFUF+', 'U': '[[]K]JFFF-', 'K': '[]', 'J': '[+]UKU+J--U'};60.00;0.40
EJF;{'F': 'M+-E-J-', 'E': 'DMMEMFFM', 'D': 'FFFFJ', 'J': 'E[E]', 'M': '[[+MM]JE]MF'};183.00;0.78
EEYY;{'F': 'EY[F[]]Y+-', 'Y': 'WYW[YY]W', 'E': 'YWEFYY', 'W': '[]YFWFF+WF'};36.00;0.24
FT;{'F': '[]-', 'T': '[+F[][]]F+'};90.00;0.00
FGUGR;{'F': '', 'G': '--GGU', 'U': '-U', 'C': '[R]C-FR', 'R': 'RR-G--FR'};45.00;0.54
FB;{'F': '', 'E': '[B]E-FF+A', 'B': 'ZAF-ZF', 'Z': 'A-BF', 'A': 'F[FFA+FZ+]'};294.00;0.08
D;{'F': '[[][]FD+[]]', 'M': '-MM+D', 'O': '[FFD]FMH', 'D': '', 'H': ''};45.00;0.00
CCZFC;{'F': '[]FZCF-+F', 'U': 'CF', 'Z': '-F-C', 'C': '[]U'};36.00;0.16
FMBB;{'F': '+M', 'C': '-MFCFF+', 'O': '[OO]', 'B': '+F[FM]C-', 'M': 'B[+]CC'};60.00;0.40
YYQZ;{'F': 'QZF+[YZZN[]]', 'Z': '-[F]ZN--FZY', 'N': '[[ZQ]Z]ZZ', 'Q': '', 'Y': 'FF-[++F+]'};36.00;0.30
HHFHH;{'F': '-+F[F]FHHF-', 'H': '[[H[]F]]+FF'};90.00;0.32
F;{'F': 'F-F-FF', 'R': 'P[FF]P-', 'P': '[]'};60.00;0.60
ZFER;{'F': '[]', 'R': '[+]FRFE', 'E': '[-F]R-', 'Z': 'RFR'};36.00;0.24
K;{'F': '', 'I': 'WQWF-F', 'K': 'F+Q++K+-Q', 'W': 'W', 'Q': '[][FIWF+]FW'};90.00;0.16
WE;{'F': '[]-E', 'I': 'EF+I', 'E': 'F', 'W': '-[W-]+-FI-'};36.00;0.16
R;{'F': 'F', 'C': '-+CRYC+F-', 'K': '', 'Y': 'F+F[RR+Y]K', 'R': '+F+R[CY]'};90.00;0.62
J;{'F': '++D', 'J': '[FRNN]+-DD', 'D': '', 'N': '[DDFN-JF]+', 'R': 'J'};59.00;0.32
FQ;{'F': 'FFN', 'N': '[FNF[-]]N', 'Q': 'Q+[OOFO]', 'O': '-[F]NF'};89.00;0.16
FOX;{'F': 'DDOFKO', 'D': '[[+FX]+FFKX]', 'O': 'FFKFF+', 'X': '', 'K': 'X-'};90.00;0.52
B;{'F': '[[[]-]BFB]XFX', 'B': 'F[-+B]B+-', 'X': ''};36.00;0.02
ENNE;{'F': '+', 'E': '[+]FE-NN', 'N': 'F[E]+E+-NN'};45.00;0.26
BKFK;{'F': '[[[]FK]B]', 'B': 'B', 'Z': 'ZZBB-B-FF', 'K': '[-]F', 'L': '[+]+F-'};36.00;0.02
MPPF;{'F': 'MP-F[MP]', 'P': '[]PMMP', 'M': ''};60.00;0.02
FFF;{'F': 'GF[[G[]]]-F', 'G': '-[+]+'};116.00;0.90
FLFL;{'F': '[-]L', 'L': 'L+FL'};307.00;0.24
FV;{'F': 'SD', 'V': '[F]S+F-+', 'H': 'FFS', 'D': '[F[]HF]D', 'S': '[-][VDFH]+'};90.00;0.40
FFF;{'F': 'FYF+B', 'Y': 'B', 'B': 'FF+F'};36.00;0.24
F;{'F': 'FV-', 'P': 'VV', 'V': 'P-FF'};132.00;0.24
K;{'F': 'L[KV]F', 'U': 'K', 'K': '[F]+V[F]U-', 'L': 'FV++F++FF', 'V': '[F]K[UF]'};46.00;0.20
FPR;{'F': '[[[R]R]]FU+', 'P': 'F+[++F]FUF', 'R': 'FF+FPUF+', 'U': 'RFU'};60.00;0.36
A;{'F': '[]+[-]F', 'A': '[[-A[][]F[]]+]+'};348.00;0.10
FO;{'F': '-F+', 'O': 'F[F]+-'};60.00;0.10
WWF;{'F': '[F[I]T]X-', 'W': 'F', 'I': '+[W]TIFX-', 'T': '[[W-]]I', 'X': '[][T]FWWI'};280.00;0.10
BBBBB;{'F': 'BBB', 'B': '[-]--+'};60.00;0.00
B;{'F': '[H++]-BB', 'B': '+FFHBBF-+', 'H': 'H+F'};36.00;0.40
OFK;{'F': '', 'K': '[]++', 'O': 'KOKF-'};36.00;0.02
F;{'F': '-+[F]Z-FZF', 'Z': '[Z]+--'};90.00;0.18
FHHF;{'F': '+FFH', 'H': 'F+FFFF'};36.00;0.16
VPY;{'F': 'V-', 'P': '[]E', 'Y': '[FYP]EE', 'E': 'V-VFEVF', 'V': '+VFVP+'};36.00;0.18
ZL;{'F': '+F', 'Z': '-', 'L': 'Z[+F-]-F-'};45.00;0.04
F;{'F': '[]', 'W': '-WD[F]FFB', 'B': '+F[[+]F]-', 'D': '[[]]+BFW-W'};262.00;0.00
AYYFF;{'F': '[]-SF+[FFF]A', 'S': '[]FS+S', 'Y': '[]-F+-', 'A': ''};90.00;0.72
UUO;{'F': 'F', 'O': 'FOOU[+][F-]O', 'V': '', 'U': '[FV]FF'};90.00;0.00
PF;{'F': 'PHH', 'C': '[P[F+]+-]', 'H': '[[]H+P]CCF', 'P': 'CP-FP+-H++'};212.00;0.20
ZZZ;{'F': 'Z--', 'Z': '-+-', 'A': '[--]F-F[Z+]Z'};157.00;0.00
FFW;{'F': '[F[W-]]K', 'C': 'FKW-F', 'K': '', 'W': ''};29.00;0.02
IF;{'F': 'FFIQQF-FQ', 'Q': 'P-', 'I': '[]', 'P': ''};45.00;0.20
L;{'F': 'F+[L]DF+FD', 'K': '[[]-]L[+]DIF', 'I': '-KK+-', 'D': 'F-D[DILF-]L', 'L': 'DFLI[F]'};193.00;0.28
FF;{'F': '-Z-', 'D': 'D', 'Z': '[Z]XFDZ', 'X': ''};60.00;0.52
YYMPM;{'F': 'Y[F]', 'M': 'M++++F', 'P': 'FP+PY', 'Y': 'F[PY]F+F-M'};90.00;0.62
MF;{'F': '[F]MFJJ', 'J': 'FFF-', 'M': '-M[MM]'};90.00;0.44
TOE;{'F': '-', 'E': '--TF', 'R': 'FEEF', 'O': '[][R[T]RF]+R', 'T': ''};158.00;0.00
PF;{'F': 'FZWZPFZ', 'P': '[]P+FPZ-+P-', 'W': '', 'Z': 'Z[P]WPF', 'T': '[]WZFZ'};90.00;0.42
PPPF;{'F': '-P+F-', 'P': '-F[F++FFE]+', 'E': '[EEPF--]-'};60.00;0.54
Y;{'F': 'E', 'S': '[+]EE', 'Y': 'FESF', 'E': '+'};45.00;0.00
WWWFF;{'F': '-++WWW+', 'W': 'FW'};251.00;0.40
HFBCF;{'F': 'OCBOH-', 'C': '[FB][B]HF', 'B': '-O[FH]+HFF', 'H': 'OF[-O[]-F]-', 'O': 'OOBFHHH+-'};249.00;0.40
F;{'F': 'VF-JVF-+', 'V': '[[J]VJF]-F', 'J': 'FF'};45.00;0.20
VRRR;{'F': 'V', 'R': 'F', 'V': '[]'};36.00;0.00
FDF;{'F': 'F', 'D': '[FFF]'};45.00;0.02
YF;{'F': 'YV', 'Y': 'F', 'V': 'YF[-[Y-Y+V]]'};90.00;0.40
LFFLF;{'F': '', 'L': '[]+-'};60.00;0.00
FCF;{'F': '[[FX]+[FF]C]X', 'X': '[-]FXF', 'C': '+FC'};90.00;0.62
HDD;{'F': 'DHDDDHDFF', 'H': '++HFF', 'D': '+DFH-HH+'};153.00;0.84
AF;{'F': 'FZ[-][S]', 'Z': 'SAS', 'S': 'A[SF][F-]+FA', 'A': 'ZA+AF[A]-'};90.00;0.38
FF;{'F': '++[F]F', 'P': ''};90.00;0.00
HFF;{'F': '[]FF', 'H': 'F---F'};269.00;0.04
QT;{'F': '[]-TI-', 'T': '[[[+]]]FF', 'Q': 'IQFFQF-FF', 'I': 'I[Q]Q-F'};90.00;0.58
YYFBB;{'F': '[+-]', 'Y': 'U', 'B': 'F[-[]]UYB', 'U': 'BFBUKYFFK', 'K': '[]U-FBU'};39.00;0.16
ZJFJZ;{'F': 'FFFF', 'Z': 'F-', 'J': '[]FFF+'};248.00;0.06
VGFGG;{'F': '[]-', 'Q': 'QV', 'G': '', 'V': '[[]]S', 'S': 'FVSFF-V--Q'};315.00;0.16
EF;{'F': 'E+FF-F-', 'E': 'EFF'};36.00;0.96
DFF;{'F': '++', 'L': '[[+]FL]', 'D': '+A', 'X': 'XFXA', 'A': '[]DX'};45.00;0.04
YYF;{'F': 'YFF-', 'Y': '+[FF]'};60.00;0.40
FFWW;{'F': 'W-+WF', 'W': '[[F]]W'};60.00;0.02
HFQ;{'F': '-+QFRQ[+]H+', 'H': 'HRFH[H-]XQ', 'X': 'Q-', 'R': '+FF-+F', 'Q': 'FH+-FXHHQR'};60.00;0.20
JFJFK;{'F': '[F+JJ]', 'C': '[[]]', 'K': '[]', 'H': 'FJH[HK+K]-', 'J': '[+]-FF+KKK'};36.00;0.16
F;{'F': 'EE', 'H': 'F', 'E': 'FFEFFHMH', 'M': '[E-F]MFEFEH'};129.00;0.00
Y;{'F': 'YEF', 'A': '', 'M': 'EMEM-+FYAF', 'Y': '[+MY]M', 'E': 'F-FM-'};60.00;0.32
FN;{'F': '', 'B': '[N+F]F', 'N': '+B'};36.00;0.02
HHRHM;{'F': 'FFH-HMM', 'H': '+R[F]R', 'M': 'FMFR-FFFFF', 'R': '-F'};45.00;0.60
TYYTF;{'F': 'FF+T', 'T': 'T+FYT', 'Y': '[-]+FF'};60.00;0.80
